"","x"
"3896",18
"3897",18
"3898",18
"3899",18
"3900",18
"3901",18
"3902",18
"3903",18
"3904",18
"3905",18
"3906",18
"3907",18
"3908",18
"3909",18
"3910",18
"3911",18
"3912",18
"3913",18
"3914",18
"3915",18
"3916",18
"3917",18
"3918",18
"3919",18
"3920",18
"3921",18
"3922",18
"3923",18
"3924",18
"3925",18
"3926",18
"3927",18
"3928",18
"3929",18
"3930",18
"3931",18
"3932",18
"3933",18
"3934",18
"3935",18
"3936",18
"3937",18
"3938",18
"3939",18
"3940",18
"3941",18
"3942",18
"3943",18
"3944",18
"3945",18
"3946",18
"3947",18
"3948",18
"3949",18
"3950",18
"3951",18
"3952",18
"3953",18
"3954",18
"3955",18
"3956",18
"3957",18
"3958",18
"3959",18
"3960",18
"3961",18
"3962",18
"3963",18
"3964",18
"3965",18
"3966",18
"3967",18
"3968",18
"3969",18
"3970",18
"3971",18
"3972",18
"3973",18
"3974",18
"3975",18
"3976",18
"3977",18
"3978",18
"3979",18
"3980",18
"3981",18
"3982",18
"3983",18
"3984",18
"3985",18
"3986",18
"3987",18
"3988",18
"3989",18
"3990",18
"3991",18
"3992",18
"3993",18
"3994",18
"3995",18
"3996",18
"3997",18
"3998",18
"3999",18
"4000",18
"4001",18
"4002",18
"4003",18
"4004",18
"4005",18
"4006",18
"4007",18
"4008",18
"4009",18
"4010",18
"4011",18
"4012",18
"4013",18
"4014",18
"4015",18
"4016",18
"4017",18
"4018",18
"4019",18
"4020",18
"4021",18
"4022",18
"4023",18
"4024",18
"4025",18
"4026",18
"4027",18
"4028",18
"4029",18
"4030",18
"4031",18
"4032",18
"4033",18
"4034",18
"4035",18
"4036",18
"4037",18
"4038",18
"4039",18
"4040",18
"4041",18
"4042",18
"4043",18
"4044",18
"4045",18
"4046",18
"4047",18
"4048",18
"4049",18
"4050",18
"4051",18
"4052",18
"4053",18
"4054",18
"4055",18
"4056",18
"4057",18
"4058",18
"4059",18
"4060",18
"4061",18
"4062",18
"4063",18
"4064",18
"4065",18
"4066",18
"4067",18
"4068",18
"4069",18
"4070",18
"4071",18
"4072",18
"4073",18
"4074",18
"4075",18
"4076",18
"4077",18
"4078",18
"4079",18
"4080",18
"4081",18
"4082",18
"4083",18
"4084",18
"4085",18
"4086",18
"4087",18
"4088",18
"4089",18
"4090",18
"4091",18
"4092",18
"4093",18
"4094",18
"4095",18
"4096",18
"4097",18
"4098",18
"4099",18
"4100",18
"4101",18
"4102",18
"4103",18
"4104",18
"4105",18
"4106",18
"4107",18
"4108",18
"4109",18
"4110",18
"4111",18
"4112",18
"4113",18
"4114",18
"4115",18
"4116",18
"4117",18
"4118",18.9
"4119",18.9
"4120",18.9
"4121",18.9
"4122",18.9
"4123",18.9
"4124",18.9
"4125",18.9
"4126",18.9
"4127",18.9
"4128",18.9
"4129",18.9
"4130",18.9
"4131",18.9
"4132",18.9
"4133",18.9
"4134",18.9
"4135",18.9
"4136",18.9
"4137",18.9
"4138",18.9
"4139",18.9
"4140",18.9
"4141",18.9
"4142",18.9
"4143",18.9
"4144",18.9
"4145",18.9
"4146",18.9
"4147",18.9
"4148",18.9
"4149",18.9
"4150",18.9
"4151",18.9
"4152",18.9
"4153",18.9
"4154",18.9
"4155",18.9
"4156",18.9
"4157",18.9
"4158",18.9
"4159",18.9
"4160",18.9
"4161",18.9
"4162",18.9
"4163",18.9
"4164",18.9
"4165",18.9
"4166",18.9
"4167",18.9
"4168",18.9
"4169",18.9
"4170",18.9
"4171",18.9
"4172",18.9
"4173",18.9
"4174",18.9
"4175",18.9
"4176",18.9
"4177",18.9
"4178",18.9
"4179",18.9
"4180",18.9
"4181",18.9
"4182",18.9
"4183",18.9
"4184",18.9
"4185",18.9
"4186",18.9
"4187",18.9
"4188",18.9
"4189",18.9
"4190",18.9
"4191",18.9
"4192",18.9
"4193",18.9
"4194",18.9
"4195",18.9
"4196",18.9
"4197",18.9
"4198",18.9
"4199",18.9
"4200",18.9
"4201",18.9
"4202",18.9
"4203",18.9
"4204",18.9
"4205",18.9
"4206",18.9
"4207",18.9
"4208",18.9
"4209",18.9
"4210",18.9
"4211",18.9
"4212",18.9
"4213",18.9
"4214",18.9
"4215",18.9
"4216",18.9
"4217",18.9
"4218",18.9
"4219",18.9
"4220",18.9
"4221",18.9
"4222",18.9
"4223",18.9
"4224",18.9
"4225",18.9
"4226",18.9
"4227",18.9
"4228",18.9
"4229",18.9
"4230",18.9
"4231",18.9
"4232",18.9
"4233",18.9
"4234",18.9
"4235",18.9
"4236",18.9
"4237",18.9
"4238",18.9
"4239",18.9
"4240",18.9
"4241",18.9
"4242",18.9
"4243",18.9
"4244",18.9
"4245",18.9
"4246",18.9
"4247",18.9
"4248",18.9
"4249",18.9
"4250",18.9
"4251",18.9
"4252",18.9
"4253",18.9
"4254",18.9
"4255",18.9
"4256",18.9
"4257",18.9
"4258",18.9
"4259",18.9
"4260",18.9
"4261",18.9
"4262",18.9
"4263",18.9
"4264",18.9
"4265",18.9
"4266",18.9
"4267",18.9
"4268",18.9
"4269",18.9
"4270",18.9
"4271",18.9
"4272",18.9
"4273",18.9
"4274",18.9
"4275",18.9
"4276",18.9
"4277",18.9
"4278",18.9
"4279",18.9
"4280",18.9
"4281",18.9
"4282",18.9
"4283",18.9
"4284",18.9
"4285",18.9
"4286",18.9
"4287",18.9
"4288",18.9
"4289",18.9
"4290",18.9
"4291",18.9
"4292",18.9
"4293",18.9
"4294",18.9
"4295",18.9
"4296",18.9
"4297",18.9
"4298",18.9
"4299",18.9
"4300",18.9
"4301",18.9
"4302",18.9
"4303",18.9
"4304",18.9
"4305",18.9
"4306",18.9
"4307",18.9
"4308",18.9
"4309",18.9
"4310",18.9
"4311",18.9
"4312",18.9
"4313",18.9
"4314",18.9
"4315",18.9
"4316",18.9
"4317",18.9
"4318",18.9
"4319",18.9
"4320",18.9
"4321",18.9
"4322",18.9
"4323",18.9
"4324",18.9
"4325",18.9
"4326",18.9
"4327",18.9
"4328",18.9
"4329",18.9
"4330",18.9
"4331",18.9
"4332",18.9
"4333",18.9
"4334",18.9
"4335",18.9
"4336",18.9
"4337",18.9
"4338",18.9
"4339",18.9
"4340",18.9
"4341",18.9
"4342",18.9
"4343",18.9
"4344",18.9
"4345",18.9
"4346",18.9
"4347",18.9
"4348",18.9
"4349",18.9
"4350",18.9
"4351",18.9
"4352",18.9
"4353",18.9
"4354",18.9
"4355",18.9
"4356",18.9
"4357",18.9
"4358",18.9
"4359",18.9
"4360",18.9
"4361",18.9
"4362",18.9
"4363",18.9
"4364",18.9
"4365",18.9
"4366",18.9
"4367",18.9
"4368",18.9
"4369",18.9
"4370",18.9
"4371",18.9
"4372",18.9
"4373",18.9
"4374",18.9
"4375",18.9
"4376",18.9
"4377",18.9
"4378",18.9
"4379",18.9
"4380",18.9
"4381",18.9
"4382",18.9
"4383",18.9
"4384",18.9
"4385",18.9
"4386",18.9
"4387",18.9
"4388",18.9
"4389",18.9
"4390",18.9
"4391",18.9
"4392",18.9
"4393",18.9
"4394",18.9
"4395",18.9
"4396",18.9
"4397",18.9
"4398",18.9
"4399",18.9
"4400",18.9
"4401",18.9
"4402",18.9
"4403",18.9
"4404",18.9
"4405",18.9
"4406",18.9
"4407",18.9
"4408",18.9
"4409",18.9
"4410",18.9
"4411",18.9
"4412",18.9
"4413",18.9
"4414",18.9
"4415",18.9
"4416",18.9
"4417",18.9
"4418",18.9
"4419",18.9
"4420",18.9
"4421",18.9
"4422",18.9
"4423",18.9
"4424",18.9
"4425",18.9
"4426",18.9
"4427",18.9
"4428",18.9
"4429",18.9
"4430",18.9
"4431",18.9
"4432",18.9
"4433",18.9
"4434",18.9
"4435",18.9
"4436",18.9
"4437",18.9
"4438",18.9
"4439",18.9
"4440",18.9
"4441",18.9
"4442",18.9
"4443",18.9
"4444",18.9
"4445",18.9
"4446",18.9
"4447",18.9
"4448",18.9
"4449",18.9
"4450",18.9
"4451",18.9
"4452",18.9
"4453",18.9
"4454",18.9
"4455",18.9
"4456",18.9
"4457",18.9
"4458",18.9
"4459",18.9
"4460",18.9
"4461",18.9
"4462",18.9
"4463",18.9
"4464",18.9
"4465",18.9
"4466",18.9
"4467",18.9
"4468",18.9
"4469",18.9
"4470",18.9
"4471",18.9
"4472",18.9
"4473",18.9
"4474",18.9
"4475",18.9
"4476",18.9
"4477",18.9
"4478",18.9
"4479",18.9
"4480",18.9
"4481",18.9
"4482",18.9
"4483",18.9
"4484",18.9
"4485",18.9
"4486",18.9
"4487",18.9
"4488",18.9
"4489",18.9
"4490",18.9
"4491",18.9
"4492",18.9
"4493",18.9
"4494",18.9
"4495",18.9
"4496",18.9
"4497",18.9
"4498",18.9
"4499",18.9
"4500",18.9
"4501",18.9
"4502",18.9
"4503",18.9
"4504",18.9
"4505",18.9
"4506",18.9
"4507",18.9
"4508",18.9
"4509",18.9
"4510",18.9
"4511",18.9
"4512",18.9
"4513",18.9
"4514",18.9
"4515",18.9
"4516",18.9
"4517",18.9
"4518",18.9
"4519",18.9
"4520",18.9
"4521",18.9
"4522",18.9
"4523",18.9
"4524",18.9
"4525",18.9
"4526",18.9
"4527",18.9
"4528",18.9
"4529",18.9
"4530",18.9
"4531",18.9
"4532",18.9
"4533",18.9
"4534",18.9
"4535",18.9
"4536",18.9
"4537",18.9
"4538",18.9
"4539",18.9
"4540",18.9
"4541",18.9
"4542",18.9
"4543",18.9
"4544",18.9
"4545",18.9
"4546",18.9
"4547",18.9
"4548",18.9
"4549",18.9
"4550",18.9
"4551",18.9
"4552",18.9
"4553",18.9
"4554",18.9
"4555",18.9
"4556",18.9
"4557",18.9
"4558",18.9
"4559",18.9
"4560",18.9
"4561",18.9
"4562",18.9
"4563",18.9
"4564",18.9
"4565",18.9
"4566",18.9
"4567",18.9
"4568",18.9
"4569",18.9
"4570",18.9
"4571",18.9
"4572",18.9
"4573",18.9
"4574",18.9
"4575",18.9
"4576",18.9
"4577",18.9
"4578",18.9
"4579",18.9
"4580",18.9
"4581",18.9
"4582",18.9
"4583",18.9
"4584",18.9
"4585",18.9
"4586",18.9
"4587",18.9
"4588",18.9
"4589",18.9
"4590",18.9
"4591",18.9
"4592",18.9
"4593",18.9
"4594",18.9
"4595",18.9
"4596",18.9
"4597",18.9
"4598",18.9
"4599",18.9
"4600",18.9
"4601",18.9
"4602",18.9
"4603",18.9
"4604",18.9
"4605",18.9
"4606",18.9
"4607",18.9
"4608",18.9
"4609",18.9
"4610",18.9
"4611",18.9
"4612",18.9
"4613",18.9
"4614",18.9
"4615",18.9
"4616",18.9
"4617",18.9
"4618",18.9
"4619",18.9
"4620",18.9
"4621",18.9
"4622",18.9
"4623",18.9
"4624",18.9
"4625",18.9
"4626",18.9
"4627",18.9
"4628",18.9
"4629",18.9
"4630",18.9
"4631",18.9
"4632",18.9
"4633",18.9
"4634",18.9
"4635",18.9
"4636",18.9
"4637",18.9
"4638",18.9
"4639",18.9
"4640",18.9
"4641",18.9
"4642",18.9
"4643",18.9
"4644",18.9
"4645",18.9
"4646",18.9
"4647",18.9
"4648",18.9
"4649",18.9
"4650",18.9
"4651",18.9
"4652",18.9
"4653",18.9
"4654",18.9
"4655",18.9
"4656",18.9
"4657",18.9
"4658",18.9
"4659",18.9
"4660",18.9
"4661",18.9
"4662",18.9
"4663",18.9
"4664",18.9
"4665",18.9
"4666",18.9
"4667",18.9
"4668",18.9
"4669",18.9
"4670",18.9
"4671",18.9
"4672",18.9
"4673",18.9
"4674",18.9
"4675",18.9
"4676",18.9
"4677",18.9
"4678",18.9
"4679",18.9
"4680",18.9
"4681",18.9
"4682",18.9
"4683",18.9
"4684",18.9
"4685",18.9
"4686",18.9
"4687",18.9
"4688",18.9
"4689",18.9
"4690",18.9
"4691",18.9
"4692",18.9
"4693",18.9
"4694",18.9
"4695",18.9
"4696",18.9
"4697",18.9
"4698",18.9
"4699",18.9
"4700",18.9
"4701",18.9
"4702",18.9
"4703",18.9
"4704",18.9
"4705",18.9
"4706",18.9
"4707",18.9
"4708",18.9
"4709",18.9
"4710",18.9
"4711",18.9
"4712",18.9
"4713",18.9
"4714",18.9
"4715",18.9
"4716",18.9
"4717",18.9
"4718",18.9
"4719",18.9
"4720",18.9
"4721",18.9
"4722",18.9
"4723",18.9
"4724",18.9
"4725",18.9
"4726",18.9
"4727",18.9
"4728",18.9
"4729",18.9
"4730",18.9
"4731",18.9
"4732",18.9
"4733",18.9
"4734",18.9
"4735",18.9
"4736",18.9
"4737",18.9
"4738",18.9
"4739",18.9
"4740",18.9
"4741",18.9
"4742",18.9
"4743",18.9
"4744",18.9
"4745",18.9
"4746",18.9
"4747",18.9
"4748",18.9
"4749",18.9
"4750",18.9
"4751",18.9
"4752",18.9
"4753",18.9
"4754",18.9
"4755",18.9
"4756",18.9
"4757",18.9
"4758",18.9
"4759",18.9
"4760",18.9
"4761",18.9
"4762",18.9
"4763",18.9
"4764",18.9
"4765",18.9
"4766",18.9
"4767",18.9
"4768",18.9
"4769",18.9
"4770",18.9
"4771",18.9
"4772",18.9
"4773",18.9
"4774",18.9
"4775",18.9
"4776",18.9
"4777",18.9
"4778",18.9
"4779",18.9
"4780",18.9
"4781",18.9
"4782",18.9
"4783",18.9
"4784",18.9
"4785",18.9
"4786",18.9
"4787",18.9
"4788",18.9
"4789",18.9
"4790",18.9
"4791",18.9
"4792",18.9
"4793",18.9
"4794",18.9
"4795",18.9
"4796",18.9
"4797",18.9
"4798",18.9
"4799",18.9
"4800",18.9
"4801",18.9
"4802",18.9
"4803",18.9
"4804",18.9
"4805",18.9
"4806",18.9
"4807",18.9
"4808",18.9
"4809",18.9
"4810",18.9
"4811",18.9
"4812",18.9
"4813",18.9
"4814",18.9
"4815",18.9
"4816",18.9
"4817",18.9
"4818",18.9
"4819",18.9
"4820",18.9
"4821",18.9
"4822",18.9
"4823",18.9
"4824",18.9
"4825",18.9
"4826",18.9
"4827",18.9
"4828",18.9
"4829",18.9
"4830",18.9
"4831",18.9
"4832",18.9
"4833",18.9
"4834",18.9
"4835",18.9
"4836",18.9
"4837",18.9
"4838",18.9
"4839",18.9
"4840",18.9
"4841",18.9
"4842",18.9
"4843",18.9
"4844",18.9
"4845",18.9
"4846",18.9
"4847",18.9
"4848",18.9
"4849",18.9
"4850",18.9
"4851",18.9
"4852",18.9
"4853",18.9
"4854",18.9
"4855",18.9
"4856",18.9
"4857",18.9
"4858",18.9
"4859",18.9
"4860",18.9
"4861",18.9
"4862",18.9
"4863",18.9
"4864",18.9
"4865",18.9
"4866",18.9
"4867",18.9
"4868",18.9
"4869",18.9
"4870",18.9
"4871",18.9
"4872",18.9
"4873",18.9
"4874",18.9
"4875",18.9
"4876",18.9
"4877",18.9
"4878",18.9
"4879",18.9
"4880",18.9
"4881",18.9
"4882",18.9
"4883",18.9
"4884",18.9
"4885",18.9
"4886",18.9
"4887",18.9
"4888",18.9
"4889",18.9
"4890",18.9
"4891",18.9
"4892",18.9
"4893",18.9
"4894",18.9
"4895",18.9
"4896",18.9
"4897",18.9
"4898",18.9
"4899",18.9
"4900",18.9
"4901",18.9
"4902",18.9
"4903",18.9
"4904",18.9
"4905",18.9
"4906",18.9
"4907",18.9
"4908",18.9
"4909",18.9
"4910",18.9
"4911",18.9
"4912",18.9
"4913",18.9
"4914",18.9
"4915",18.9
"4916",18.9
"4917",18.9
"4918",18.9
"4919",18.9
"4920",18.9
"4921",18.9
"4922",18.9
"4923",18.9
"4924",18.9
"4925",18.9
"4926",18.9
"4927",18.9
"4928",18.9
"4929",18.9
"4930",18.9
"4931",18.9
"4932",18.9
"4933",18.9
"4934",18.9
"4935",18.9
"4936",18.9
"4937",18.9
"4938",18.9
"4939",18.9
"4940",18.9
"4941",18.9
"4942",18.9
"4943",18.9
"4944",18.9
"4945",18.9
"4946",18.9
"4947",18.9
"4948",18.9
"4949",18.9
"4950",18.9
"4951",18.9
"4952",18.9
"4953",18.9
"4954",18.9
"4955",18.9
"4956",18.9
"4957",18.9
"4958",18.9
"4959",18.9
"4960",18.9
"4961",18.9
"4962",18.9
"4963",18.9
"4964",18.9
"4965",18.9
"4966",18.9
"4967",18.9
"4968",18.9
"4969",18.9
"4970",18.9
"4971",18.9
"4972",18.9
"4973",18.9
"4974",18.9
"4975",18.9
"4976",18.9
"4977",18.9
"4978",18.9
"4979",18.9
"4980",18.9
"4981",18.9
"4982",18.9
"4983",18.9
"4984",18.9
"4985",18.9
"4986",18.9
"4987",18.9
"4988",18.9
"4989",18.9
"4990",18.9
"4991",18.9
"4992",18.9
"4993",18.9
"4994",18.9
"4995",18.9
"4996",18.9
"4997",18.9
"4998",18.9
"4999",18.9
"5000",18.9
"5001",18.9
"5002",18.9
"5003",18.9
"5004",18.9
"5005",18.9
"5006",18.9
"5007",18.9
"5008",18.9
"5009",18.9
"5010",18.9
"5011",18.9
"5012",18.9
"5013",18.9
"5014",18.9
"5015",18.9
"5016",18.9
"5017",18.9
"5018",18.9
"5019",18.9
"5020",18.9
"5021",18.9
"5022",18.9
"5023",18.9
"5024",18.9
"5025",18.9
"5026",18.9
"5027",18.9
"5028",18.9
"5029",18.9
"5030",18.9
"5031",18.9
"5032",18.9
"5033",18.9
"5034",18.9
"5035",18.9
"5036",18.9
"5037",18.9
"5038",18.9
"5039",18.9
"5040",18.9
"5041",18.9
"5042",18.9
"5043",18.9
"5044",18.9
"5045",18.9
"5046",18.9
"5047",18.9
"5048",18.9
"5049",18.9
"5050",18.9
"5051",18.9
"5052",18.9
"5053",18.9
"5054",18.9
"5055",18.9
"5056",18.9
"5057",18.9
"5058",18.9
"5059",18.9
"5060",18.9
"5061",18.9
"5062",18.9
"5063",18.9
"5064",18.9
"5065",18.9
"5066",18.9
"5067",18.9
"5068",18.9
"5069",18.9
"5070",18.9
"5071",18.9
"5072",18.9
"5073",18.9
"5074",18.9
"5075",18.9
"5076",18.9
"5077",18.9
"5078",18.9
"5079",18.9
"5080",18.9
"5081",18.9
"5082",18.9
"5083",18.9
"5084",18.9
"5085",18.9
"5086",18.9
"5087",18.9
"5088",18.9
"5089",18.9
"5090",18.9
"5091",18.9
"5092",18.9
"5093",18.9
"5094",18.9
"5095",18.9
"5096",18.9
"5097",18.9
"5098",18.9
"5099",18.9
"5100",18.9
"5101",18.9
"5102",18.9
"5103",18.9
"5104",18.9
"5105",18.9
"5106",18.9
"5107",18.9
"5108",18.9
"5109",18.9
"5110",18.9
"5111",18.9
"5112",18.9
"5113",18.9
"5114",18.9
"5115",18.9
"5116",18.9
"5117",18.9
"5118",18.9
"5119",18.9
"5120",18.9
"5121",18.9
"5122",18.9
"5123",18.9
"5124",18.9
"5125",18.9
"5126",18.9
"5127",18.9
"5128",18.9
"5129",18.9
"5130",18.9
"5131",18.9
"5132",18.9
"5133",18.9
"5134",18.9
"5135",18.9
"5136",18.9
"5137",18.9
"5138",18.9
"5139",18.9
"5140",18.9
"5141",18.9
"5142",18.9
"5143",18.9
"5144",18.9
"5145",18.9
"5146",18.9
"5147",18.9
"5148",18.9
"5149",18.9
"5150",18.9
"5151",18.9
"5152",18.9
"5153",18.9
"5154",18.9
"5155",18.9
"5156",18.9
"5157",18.9
"5158",18.9
"5159",18.9
"5160",18.9
"5161",18.9
"5162",18.9
"5163",18.9
"5164",18.9
"5165",18.9
"5166",18.9
"5167",18.9
"5168",18.9
"5169",18.9
"5170",18.9
"5171",18.9
"5172",18.9
"5173",18.9
"5174",18.9
"5175",18.9
"5176",18.9
"5177",18.9
"5178",18.9
"5179",18.9
"5180",18.9
"5181",18.9
"5182",18.9
"5183",18.9
"5184",18.9
"5185",18.9
"5186",18.9
"5187",18.9
"5188",18.9
"5189",18.9
"5190",18.9
"5191",18.9
"5192",18.9
"5193",18.9
"5194",18.9
"5195",18.9
"5196",18.9
"5197",18.9
"5198",18.9
"5199",18.9
"5200",18.9
"5201",18.9
"5202",18.9
"5203",18.9
"5204",18.9
"5205",18.9
"5206",18.9
"5207",18.9
"5208",18.9
"5209",18.9
"5210",18.9
"5211",18.9
"5212",18.9
"5213",18.9
"5214",18.9
"5215",18.9
"5216",18.9
"5217",18.9
"5218",18.9
"5219",18.9
"5220",18.9
"5221",18.9
"5222",18.9
"5223",18.9
"5224",18.9
"5225",18.9
"5226",18.9
"5227",18.9
"5228",18.9
"5229",18.9
"5230",18.9
"5231",18.9
"5232",18.9
"5233",18.9
"5234",18.9
"5235",18.9
"5236",18.9
"5237",18.9
"5238",18.9
"5239",18.9
"5240",18.9
"5241",18.9
"5242",18.9
"5243",18.9
"5244",18.9
"5245",18.9
"5246",18.9
"5247",18.9
"5248",18.9
"5249",18.9
"5250",18.9
"5251",18.9
"5252",18.9
"5253",18.9
"5254",18.9
"5255",18.9
"5256",18.9
"5257",18.9
"5258",18.9
"5259",18.9
"5260",18.9
"5261",18.9
"5262",18.9
"5263",18.9
"5264",18.9
"5265",18.9
"5266",18.9
"5267",18.9
"5268",18.9
"5269",18.9
"5270",18.9
"5271",18.9
"5272",18.9
"5273",18.9
"5274",18.9
"5275",18.9
"5276",18.9
"5277",18.9
"5278",18.9
"5279",18.9
"5280",18.9
"5281",18.9
"5282",18.9
"5283",18.9
"5284",18.9
"5285",18.9
"5286",18.9
"5287",18.9
"5288",18.9
"5289",18.9
"5290",18.9
"5291",18.9
"5292",18.9
"5293",18.9
"5294",18.9
"5295",18.9
"5296",18.9
"5297",18.9
"5298",18.9
"5299",18.9
"5300",18.9
"5301",18.9
"5302",18.9
"5303",18.9
"5304",18.9
"5305",18.9
"5306",18.9
"5307",18.9
"5308",18.9
"5309",18.9
"5310",18.9
"5311",18.9
"5312",18.9
"5313",18.9
"5314",18.9
"5315",18.9
"5316",18.9
"5317",18.9
"5318",18.9
"5319",18.9
"5320",18.9
"5321",18.9
"5322",18.9
"5323",18.9
"5324",18.9
"5325",18.9
"5326",18.9
"5327",18.9
"5328",18.9
"5329",18.9
"5330",18.9
"5331",18.9
"5332",18.9
"5333",18.9
"5334",18.9
"5335",18.9
"5336",18.9
"5337",18.9
"5338",18.9
"5339",18.9
"5340",18.9
"5341",18.9
"5342",18.9
"5343",18.9
"5344",18.9
"5345",18.9
"5346",18.9
"5347",18.9
"5348",18.9
"5349",18.9
"5350",18.9
"5351",18.9
"5352",18.9
"5353",18.9
"5354",18.9
"5355",18.9
"5356",18.9
"5357",18.9
"5358",18.9
"5359",18.9
"5360",18.9
"5361",18.9
"5362",18.9
"5363",18.9
"5364",18.9
"5365",18.9
"5366",18.9
"5367",18.9
"5368",18.9
"5369",18.9
"5370",18.9
"5371",18.9
"5372",18.9
"5373",18.9
"5374",18.9
"5375",18.9
"5376",18.9
"5377",18.9
"5378",18.9
"5379",18.9
"5380",18.9
"5381",18.9
"5382",18.9
"5383",18.9
"5384",18.9
"5385",18.9
"5386",18.9
"5387",18.9
"5388",18.9
"5389",18.9
"5390",18.9
"5391",18.9
"5392",18.9
"5393",18.9
"5394",18.9
"5395",18.9
"5396",18.9
"5397",18.9
"5398",18.9
"5399",18.9
"5400",18.9
"5401",18.9
"5402",18.9
"5403",18.9
"5404",18.9
"5405",18.9
"5406",18.9
"5407",18.9
"5408",18.9
"5409",18.9
"5410",18.9
"5411",18.9
"5412",18.9
"5413",18.9
"5414",18.9
"5415",18.9
"5416",18.9
"5417",18.9
"5418",18.9
"5419",18.9
"5420",18.9
"5421",18.9
"5422",18.9
"5423",18.9
"5424",18.9
"5425",18.9
"5426",18.9
"5427",18.9
"5428",18.9
"5429",18.9
"5430",18.9
"5431",18.9
"5432",18.9
"5433",18.9
"5434",18.9
"5435",18.9
"5436",18.9
"5437",18.9
"5438",18.9
"5439",18.9
"5440",18.9
"5441",18.9
"5442",18.9
"5443",18.9
"5444",18.9
"5445",18.9
"5446",18.9
"5447",18.9
"5448",18.9
"5449",18.9
"5450",18.9
"5451",18.9
"5452",18.9
"5453",18.9
"5454",18.9
"5455",18.9
"5456",18.9
"5457",18.9
"5458",18.9
"5459",18.9
"5460",18.9
"5461",18.9
"5462",18.9
"5463",18.9
"5464",18.9
"5465",18.9
"5466",18.9
"5467",18.9
"5468",18.9
"5469",18.9
"5470",18.9
"5471",18.9
"5472",18.9
"5473",18.9
"5474",18.9
"5475",18.9
"5476",18.9
"5477",18.9
"5478",18.9
"5479",18.9
"5480",18.9
"5481",18.9
"5482",18.9
"5483",18.9
"5484",18.9
"5485",18.9
"5486",18.9
"5487",18.9
"5488",18.9
"5489",18.9
"5490",18.9
"5491",18.9
"5492",18.9
"5493",18.9
"5494",18.9
"5495",18.9
"5496",18.9
"5497",18.9
"5498",18.9
"5499",18.9
"5500",18.9
"5501",18.9
"5502",18.9
"5503",18.9
"5504",18.9
"5505",18.9
"5506",18.9
"5507",18.9
"5508",18.9
"5509",18.9
"5510",18.9
"5511",18.9
"5512",18.9
"5513",18.9
"5514",18.9
"5515",18.9
"5516",18.9
"5517",18.9
"5518",18.9
"5519",18.9
"5520",18.9
"5521",18.9
"5522",18.9
"5523",18.9
"5524",18.9
"5525",18.9
"5526",18.9
"5527",18.9
"5528",18.9
"5529",18.9
"5530",18.9
"5531",18.9
"5532",18.9
"5533",18.9
"5534",18.9
"5535",18.9
"5536",18.9
"5537",18.9
"5538",18.9
"5539",18.9
"5540",18.9
"5541",18.9
"5542",18.9
"5543",18.9
"5544",18.9
"5545",18.9
"5546",18.9
"5547",18.9
"5548",18.9
"5549",18.9
"5550",18.9
"5551",18.9
"5552",18.9
"5553",18.9
"5554",18.9
"5555",18.9
"5556",18.9
"5557",18.9
"5558",18.9
"5559",18.9
"5560",18.9
"5561",18.9
"5562",18.9
"5563",18.9
"5564",18.9
"5565",18.9
"5566",18.9
"5567",18.9
"5568",18.9
"5569",18.9
"5570",18.9
"5571",18.9
"5572",18.9
"5573",18.9
"5574",18.9
"5575",18.9
"5576",18.9
"5577",18.9
"5578",18.9
"5579",18.9
"5580",18.9
"5581",18.9
"5582",18.9
"5583",18.9
"5584",18.9
"5585",18.9
"5586",18.9
"5587",18.9
"5588",18.9
"5589",18.9
"5590",18.9
"5591",18.9
"5592",18.9
"5593",18.9
"5594",18.9
"5595",18.9
"5596",18.9
"5597",18.9
"5598",18.9
"5599",18.9
"5600",18.9
"5601",18.9
"5602",18.9
"5603",18.9
"5604",18.9
"5605",18.9
"5606",18.9
"5607",18.9
"5608",18.9
"5609",18.9
"5610",18.9
"5611",18.9
"5612",18.9
"5613",18.9
"5614",18.9
"5615",18.9
"5616",18.9
"5617",18.9
"5618",18.9
"5619",18.9
"5620",18.9
"5621",18.9
"5622",18.9
"5623",18.9
"5624",18.9
"5625",18.9
"5626",18.9
"5627",18.9
"5628",18.9
"5629",18.9
"5630",18.9
"5631",18.9
"5632",18.9
"5633",18.9
"5634",18.9
"5635",18.9
"5636",18.9
"5637",18.9
"5638",18.9
"5639",18.9
"5640",18.9
"5641",18.9
"5642",18.9
"5643",18.9
"5644",18.9
"5645",18.9
"5646",18.9
"5647",18.9
"5648",18.9
"5649",18.9
"5650",18.9
"5651",18.9
"5652",18.9
"5653",18.9
"5654",18.9
"5655",18.9
"5656",18.9
"5657",18.9
"5658",18.9
"5659",18.9
"5660",18.9
"5661",18.9
"5662",18.9
"5663",18.9
"5664",18.9
"5665",18.9
"5666",18.9
"5667",18.9
"5668",18.9
"5669",18.9
"5670",18.9
"5671",18.9
"5672",18.9
"5673",18.9
"5674",18.9
"5675",18.9
"5676",18.9
"5677",18.9
"5678",18.9
"5679",18.9
"5680",18.9
"5681",18.9
"5682",18.9
"5683",18.9
"5684",18.9
"5685",18.9
"5686",18.9
"5687",18.9
"5688",18.9
"5689",18.9
"5690",18.9
"5691",18.9
"5692",18.9
"5693",18.9
"5694",18.9
"5695",18.9
"5696",18.9
"5697",18.9
"5698",18.9
"5699",18.9
